Gene Expression	AC004951.6
Gene Expression	RP5-1022I14.2
Gene Expression	POLR2J4
Gene Expression	RASA4CP
Gene Expression	LINC00957
Gene Expression	DBNL
Gene Expression	MIR6837
Gene Expression	PGAM2
Gene Expression	AC017116.11
Gene Expression	POLM
Gene Expression	MIR6838
Gene Expression	AEBP1
Gene Expression	MIR4649
Gene Expression	POLD2
Gene Expression	RNA5SP230
Gene Expression	MYL7
Gene Expression	GCK
Gene Expression	YKT6
Gene Expression	CAMK2B
Gene Expression	RP5-844F9.1
Gene Expression	NUDCD3
Gene Expression	RPL32P18
Gene Expression	RNU6-1097P
Gene Expression	AC004938.5
Gene Expression	NPC1L1
Gene Expression	DDX56
Gene Expression	TMED4
Gene Expression	RP5-971C3.1
Gene Expression	RP11-52M17.1
Gene Expression	OGDH
Gene Expression	ZMIZ2
Gene Expression	AC013436.5
Gene Expression	PPIA
Gene Expression	H2AZ2
Gene Expression	LINC01952
Gene Expression	PURB
Gene Expression	MIR4657
Gene Expression	RP4-673M15.1
Gene Expression	AC004854.5
Gene Expression	RP4-647J21.1
Gene Expression	MYO1G
Gene Expression	SNHG15
Gene Expression	SNORA9
Gene Expression	CCM2
Gene Expression	NACAD
Gene Expression	TBRG4
Gene Expression	SNORA5A
Gene Expression	SNORA5C
Gene Expression	SNORA5B
Gene Expression	RAMP3
Gene Expression	RP11-111G20.4
Gene Expression	RP11-111G20.3
Gene Expression	ELK1P1
Gene Expression	AC073325.1
Gene Expression	AC073325.2
Gene Expression	ADCY1
Gene Expression	SEPTIN7P2
Gene Expression	GTF2IP13
Gene Expression	RNU6-241P
Gene Expression	CICP20
Gene Expression	AC096582.8
Gene Expression	AC096582.9
Gene Expression	RNU6-326P
Gene Expression	CCDC201
Gene Expression	IGFBP1
Gene Expression	IGFBP3
Gene Expression	AC073115.6
Gene Expression	AC073115.7
Gene Expression	FTLP15
Gene Expression	TTC4P1
Gene Expression	ZNF619P1
Gene Expression	AC023669.1
Gene Expression	AC092657.2
Gene Expression	AC004869.3
Gene Expression	AC004869.2
Gene Expression	HMGN1P19
Gene Expression	AC011294.3
Gene Expression	EPS15P1
Gene Expression	AC004901.1
Gene Expression	AC004870.4
Gene Expression	AC004870.3
Gene Expression	MRPL42P4
Gene Expression	AC004870.5
Gene Expression	RP11-139E5.1
Gene Expression	TNS3
Gene Expression	LINC01447
Gene Expression	C7orf65
Gene Expression	PKD1L1
Gene Expression	LINC00525
Gene Expression	C7orf69
Gene Expression	AC069282.6
Gene Expression	HUS1
Gene Expression	SUN3
Gene Expression	C7orf57
Gene Expression	UPP1
Gene Expression	ABCA13
Gene Expression	AC091770.3
Gene Expression	LINC02838
Gene Expression	AC004899.3
Gene Expression	RP4-815D20.1
Gene Expression	GDI2P1
Gene Expression	CDC14C
Gene Expression	AC010971.1
Gene Expression	DDX43P2
Gene Expression	RP11-776E7.1
Gene Expression	RP11-138B9.1
Gene Expression	VWC2
Gene Expression	ZPBP
Gene Expression	GNL2P1
Gene Expression	RP11-155B1.1
Gene Expression	SPATA48
Gene Expression	AC020743.2
Gene Expression	AC020743.3
Gene Expression	AC020743.4
Gene Expression	IKZF1
Gene Expression	CTC-736O2.1
Gene Expression	RNU6-1091P
Gene Expression	FIGNL1
Gene Expression	DDC
Gene Expression	DDC-AS1
Gene Expression	GRB10
Gene Expression	RP4-537P9.1
Gene Expression	AC004920.3
Gene Expression	AC004920.2
Gene Expression	RP4-724E13.2
Gene Expression	ENSG10010135189.1
Gene Expression	COBL
Gene Expression	RPL7L1P2
Gene Expression	CICP17
Gene Expression	CTD-2021A8.2
Gene Expression	CTD-2021A8.3
Gene Expression	RP5-847G17.1
Gene Expression	ROBO2P1
Gene Expression	RP4-718N17.2
Gene Expression	RN7SL292P
Gene Expression	RP5-847G17.2
Gene Expression	RP5-847G17.3
Gene Expression	RP11-153N17.1
Gene Expression	ENSG10010139859.1
Gene Expression	GS1-281N8.1
Gene Expression	SGO1P2
Gene Expression	RP11-598O8.1
Gene Expression	POM121L12
Gene Expression	HAUS6P1
Gene Expression	RNF138P2
Gene Expression	RNU1-14P
Gene Expression	RN7SKP218
Gene Expression	GS1-278J22.1
Gene Expression	GS1-278J22.2
Gene Expression	LINC01446
Gene Expression	RNU2-29P
Gene Expression	RAC1P9
Gene Expression	RP11-678B3.1
Gene Expression	HAUS6P3
Gene Expression	LINC02854
Gene Expression	RP11-636L15.1
Gene Expression	HPVC1
Gene Expression	LINC01445
Gene Expression	SLC25A5P3
Gene Expression	VSTM2A
Gene Expression	VSTM2A-OT1
Gene Expression	GS1-18A18.2
Gene Expression	RNU6-1125P
Gene Expression	RPL31P35
Gene Expression	CTD-2016H9.1
Gene Expression	GS1-18A18.4
Gene Expression	SEC61G
Gene Expression	SEC61G-DT
Gene Expression	RP4-791C19.1
Gene Expression	EGFR
Gene Expression	EGFR-AS1
Gene Expression	ELDR
Gene Expression	RP11-339F13.2
Gene Expression	CALM1P2
Gene Expression	RP11-775L16.1
Gene Expression	LANCL2
Gene Expression	VOPP1
Gene Expression	RP11-310H4.1
Gene Expression	RP11-310H4.2
Gene Expression	RP11-310H4.3
Gene Expression	CDC42P2
Gene Expression	TUBBP6
Gene Expression	RP11-310H4.6
Gene Expression	FKBP9P1
Gene Expression	RNU6-389P
Gene Expression	Metazoa_SRP
Gene Expression	SUMO2P3
Gene Expression	CICP11
Gene Expression	RP11-613E4.5
Gene Expression	RP11-613E4.4
Gene Expression	PSPHP1
Gene Expression	RNU6-1126P
Gene Expression	SEPTIN14
Gene Expression	RP11-419M24.2
Gene Expression	CICP12
Gene Expression	RP11-419M24.1
Gene Expression	RP11-419M24.5
Gene Expression	RP11-419M24.4
Gene Expression	RP11-15K19.2
Gene Expression	ZNF713
Gene Expression	NIPSNAP2
Gene Expression	MRPS17
Gene Expression	PSPH
Gene Expression	CCT6A
Gene Expression	SNORA22B
Gene Expression	SNORA15
Gene Expression	SUMF2
Gene Expression	PHKG1
Gene Expression	CHCHD2
Gene Expression	NUPR2
Gene Expression	IFITM3P4
Gene Expression	RP4-725G10.4
Gene Expression	RP4-725G10.5
Gene Expression	CCNJP1
Gene Expression	RP11-700P18.1
Gene Expression	RP11-700P18.2
Gene Expression	RP11-814E24.1
Gene Expression	RNU6-1335P
Gene Expression	SEPTIN14P24
Gene Expression	CICP8
Gene Expression	RP11-814E24.3
Gene Expression	RNU6-1052P
Gene Expression	RP13-492C18.1
Gene Expression	RP13-492C18.2
Gene Expression	RP11-760D2.13
Gene Expression	RP11-760D2.1
Gene Expression	RBM22P3
Gene Expression	RP11-760D2.11
Gene Expression	NMD3P2
Gene Expression	RP11-760D2.4
Gene Expression	RP11-760D2.5
Gene Expression	VN1R25P
Gene Expression	RP11-760D2.7
Gene Expression	RP11-760D2.9
Gene Expression	RP11-760D2.10
Gene Expression	RP11-760D2.12
Gene Expression	RP11-10F11.5
Gene Expression	TRIM60P16
Gene Expression	RP11-10F11.2
Gene Expression	RP11-10F11.6
Gene Expression	RP11-10F11.3
Gene Expression	RP11-10F11.4
Gene Expression	CICP28
Gene Expression	RP13-580B18.4
Gene Expression	RP13-580B18.1
Gene Expression	RP11-220H4.2
Gene Expression	MIR4283-1
Gene Expression	TNRC18P3
Gene Expression	SLC29A4P1
Gene Expression	PHKG1P4
Gene Expression	SEPTIN7P15
Gene Expression	ZNF479
Gene Expression	RP11-1217F2.29
Gene Expression	RP11-1217F2.1
Gene Expression	RP11-1217F2.22
Gene Expression	RP11-1217F2.28
Gene Expression	MTATP6P8
Gene Expression	MTCO3P10
Gene Expression	RP11-1217F2.19
Gene Expression	MTND4LP32
Gene Expression	MTND4P4
Gene Expression	MTND5P6
Gene Expression	MTND6P29
Gene Expression	MTCYBP29
Gene Expression	GUSBP10
Gene Expression	MTND1P4
Gene Expression	MTND2P6
Gene Expression	MTCO1P10
Gene Expression	MTCO2P10
Gene Expression	RP11-1217F2.25
Gene Expression	MTATP6P10
Gene Expression	MTCO3P4
Gene Expression	RP11-1217F2.26
Gene Expression	RP11-1217F2.27
Gene Expression	MTND4P5
Gene Expression	MTND5P7
Gene Expression	RP11-1217F2.23
Gene Expression	MTCYBP5
Gene Expression	GUSBP12
Gene Expression	RP11-1217F2.15
Gene Expression	RNU7-157P
Gene Expression	RP11-1217F2.30
Gene Expression	RP11-114G11.3
Gene Expression	RP11-114G11.4
Gene Expression	RP11-114G11.5
Gene Expression	MIR3147
Gene Expression	VN1R28P
Gene Expression	SAPCD2P2
Gene Expression	ZNF716
Gene Expression	RP11-1324A7.2
Gene Expression	NCOR1P3
Gene Expression	RP11-368M16.3
Gene Expression	RP11-368M16.10
Gene Expression	BSNDP4
Gene Expression	RP11-368M16.9
Gene Expression	RP11-368M16.5
Gene Expression	RP11-368M16.8
Gene Expression	RP11-368M16.6
Gene Expression	RP11-368M16.7
Gene Expression	RP11-548K12.6
Gene Expression	RP11-548K12.7
Gene Expression	RP11-548K12.5
Gene Expression	RP11-548K12.8
Gene Expression	RP11-548K12.4
Gene Expression	RP11-548K12.3
Gene Expression	RP11-548K12.9
Gene Expression	RP11-548K12.10
Gene Expression	RP11-548K12.2
Gene Expression	RP11-548K12.11
Gene Expression	RP11-548K12.1
Gene Expression	RP11-548K12.12
Gene Expression	RP11-548K12.13
Gene Expression	RP11-715L17.1
Gene Expression	RNU6-417P
Gene Expression	RP11-196D18.1
Gene Expression	RP11-196D18.2
Gene Expression	ZNF90P3
Gene Expression	SAPCD2P4
Gene Expression	SEPTIN14P1
Gene Expression	ENSG10010137371.1
Gene Expression	RP11-373D7.1
Gene Expression	PHKG1P1
Gene Expression	RP5-905H7.3
Gene Expression	SEPTIN7P4
Gene Expression	RP5-905H7.4
Gene Expression	ZNF733P
Gene Expression	RP5-905H7.9
Gene Expression	ARAFP3
Gene Expression	RP5-905H7.6
Gene Expression	RP5-905H7.11
Gene Expression	RP5-905H7.10
Gene Expression	RP5-905H7.7
Gene Expression	RP5-905H7.8
Gene Expression	VN1R31P
Gene Expression	VN1R32P
Gene Expression	RP11-73B2.2
Gene Expression	RP11-73B2.4
Gene Expression	RP11-340I6.3
Gene Expression	RP11-73B2.3
Gene Expression	RP11-340I6.1
Gene Expression	RP11-73B2.7
Gene Expression	SLC25A1P2
Gene Expression	VN1R33P
Gene Expression	ARAFP2
Gene Expression	ZNF734P
Gene Expression	RP5-1193P9.2
Gene Expression	SEPTIN7P5
Gene Expression	PHKG1P2
Gene Expression	SLC29A4P2
Gene Expression	TNRC18P2
Gene Expression	MIR4283-2
Gene Expression	RP5-965K10.3
Gene Expression	CTD-2526L21.2
Gene Expression	CICP24
Gene Expression	CTD-2526L21.3
Gene Expression	RP11-340I6.4
Gene Expression	RP11-340I6.5
Gene Expression	RP11-340I6.7
Gene Expression	GABPAP
Gene Expression	LINC02848
Gene Expression	NMD3P1
Gene Expression	RP11-73B2.6
Gene Expression	RP11-340I6.14
Gene Expression	SLC25A1P3
Gene Expression	VN1R34P
Gene Expression	ARAFP1
Gene Expression	RP11-340I6.13
Gene Expression	VN1R35P
Gene Expression	VN1R36P
Gene Expression	RP5-1193P9.4
Gene Expression	RP11-340I6.11
Gene Expression	ZNF722P
Gene Expression	LINC01005
Gene Expression	RP11-3N2.16
Gene Expression	RP11-3N2.15
Gene Expression	ZNF727
Gene Expression	TRIM60P17
Gene Expression	GUSBP6
Gene Expression	MTND4P2
Gene Expression	MTND4LP2
Gene Expression	MTND3P2
Gene Expression	MTCO3P8
Gene Expression	MTATP6P18
Gene Expression	MTCO2P8
Gene Expression	MTCO1P8
Gene Expression	MTND2P4
Gene Expression	MTND1P2
Gene Expression	RP11-321E8.4
Gene Expression	RP11-165H4.2
Gene Expression	VN1R37P
Gene Expression	VN1R38P
Gene Expression	SAPCD2P1
Gene Expression	ZNF735
Gene Expression	ZNF679
Gene Expression	RP11-468B6.5
Gene Expression	ZNF736
Gene Expression	TRIM60P18
Gene Expression	RP11-468B6.4
Gene Expression	RP11-321E8.8
Gene Expression	YWHAEP1
Gene Expression	VN1R40P
Gene Expression	ZNF680P1
Gene Expression	HNRNPCP7
Gene Expression	ZNF680
Gene Expression	BNIP3P42
Gene Expression	RP11-561N12.6
Gene Expression	RP11-561N12.5
Gene Expression	RP11-561N12.1
Gene Expression	RP11-561N12.8
Gene Expression	RP11-561N12.10
Gene Expression	RP11-561N12.9
Gene Expression	ZNF107
Gene Expression	BNIP3P11
Gene Expression	MIR6839
Gene Expression	RP11-416N13.1
Gene Expression	RP11-797H7.6
Gene Expression	ZNF138
Gene Expression	RP11-797H7.8
Gene Expression	RP11-797H7.1
Gene Expression	SEPHS1P1
Gene Expression	EEF1DP4
Gene Expression	RP11-797H7.7
Gene Expression	ZNF273
Gene Expression	RP11-797H7.5
Gene Expression	VN1R42P
Gene Expression	MTDHP1
Gene Expression	RP11-460N20.8
Gene Expression	ZNF117
Gene Expression	ERV3-1
Gene Expression	RNU6-1229P
Gene Expression	CCT6P3
Gene Expression	RP11-460N20.3
Gene Expression	SNORA22C
Gene Expression	SNORA15B-1
Gene Expression	RP11-460N20.4
Gene Expression	GTF2IP14
Gene Expression	INTS4P1
Gene Expression	RP11-328P23.2
Gene Expression	RP11-746P2.5
Gene Expression	RP11-328P23.4
Gene Expression	RP11-746P2.6
Gene Expression	RSL24D1P3
Gene Expression	RP11-746P2.3
Gene Expression	ZNF92
Gene Expression	RP11-667F9.2
Gene Expression	RP11-328P23.3
Gene Expression	RP11-667F9.1
Gene Expression	RP13-157F18.2
Gene Expression	RP11-479O9.4
Gene Expression	INTS4P2
Gene Expression	CCT6P1
Gene Expression	SNORA22
Gene Expression	SNORA15B-2
Gene Expression	RP11-479O9.3
Gene Expression	GTF2IP5
Gene Expression	RNU6-912P
Gene Expression	RP13-254B10.1
Gene Expression	RNU6-973P
Gene Expression	VKORC1L1
Gene Expression	GUSB
Gene Expression	RP11-252P18.1
Gene Expression	RP5-1132H15.3
Gene Expression	RP5-1132H15.2
Gene Expression	ASL
Gene Expression	AC068533.7
Gene Expression	CRCP
Gene Expression	RP5-1132H15.1
Gene Expression	TPST1
Gene Expression	RNU6-313P
Gene Expression	LINC00174
Gene Expression	GTF2IP9
Gene Expression	SKP1P1
Gene Expression	GS1-124K5.2
Gene Expression	RP11-792A8.1
Gene Expression	GS1-124K5.13
Gene Expression	GS1-124K5.7
Gene Expression	GS1-124K5.8
Gene Expression	GS1-124K5.4
Gene Expression	GS1-124K5.9
Gene Expression	GS1-124K5.10
Gene Expression	GS1-124K5.12
Gene Expression	RP4-756H11.5
Gene Expression	SAPCD2P3
Gene Expression	RP4-756H11.4
Gene Expression	RPL35P5
Gene Expression	KCTD7
Gene Expression	RP11-792A8.5
Gene Expression	RP4-756H11.3
Gene Expression	RABGEF1
Gene Expression	RP11-792A8.4
Gene Expression	RP11-792A8.3
Gene Expression	GTF2IRD1P1
Gene Expression	RP11-458F8.1
Gene Expression	GTF2IP23
Gene Expression	RNU6-1254P
Gene Expression	LINC02604
Gene Expression	RP11-458F8.3
Gene Expression	Metazoa_SRP
Gene Expression	TMEM248
Gene Expression	RN7SL43P
Gene Expression	SBDS
Gene Expression	TYW1
Gene Expression	RP11-324F21.1
Gene Expression	MIR4650-1
Gene Expression	SPDYE21
Gene Expression	PMS2P4
Gene Expression	Y_RNA
Gene Expression	STAG3L4
Gene Expression	RP11-166O4.4
Gene Expression	RP11-166O4.6
Gene Expression	MTATP6P21
Gene Expression	MTCO3P41
Gene Expression	RP4-736H5.3
Gene Expression	RP11-421N10.1
Gene Expression	RP11-358M3.1
Gene Expression	RP5-945F2.2
Gene Expression	MTCO1P57
Gene Expression	RP5-945F2.3
Gene Expression	RP11-521C10.1
Gene Expression	MTND4P3
Gene Expression	RP5-859M6.1
Gene Expression	RNA5SP231
Gene Expression	RP11-123O1.1
Gene Expression	RNU6-832P
Gene Expression	RP11-633P16.1
Gene Expression	RP11-3P22.2
Gene Expression	RP11-3P22.1
Gene Expression	MTCO2P25
Gene Expression	MTCO1P25
Gene Expression	RNU6-229P
Gene Expression	Y_RNA
Gene Expression	CT66
Gene Expression	AUTS2
Gene Expression	RP11-575M4.1
Gene Expression	GALNT17
Gene Expression	MIR3914-1
Gene Expression	MIR3914-2
Gene Expression	RN7SKP75
Gene Expression	CALN1
Gene Expression	RNA5SP232
Gene Expression	GS1-111G14.1
Gene Expression	ABCF2P2
Gene Expression	TYW1B
Gene Expression	MIR4650-2
Gene Expression	RP11-535E8.2
Gene Expression	RP11-1394O16.1
Gene Expression	RN7SL377P
Gene Expression	SBDSP1
Gene Expression	RN7SL625P
Gene Expression	SPDYE7P
Gene Expression	POM121
Gene Expression	RP11-313P13.5
Gene Expression	NSUN5P2
Gene Expression	CH17-264B6.5
Gene Expression	TRIM74
Gene Expression	STAG3L3
Gene Expression	AC005488.11
Gene Expression	Y_RNA
Gene Expression	PMS2P7
Gene Expression	Y_RNA
Gene Expression	SPDYE8
Gene Expression	PMS2P8
Gene Expression	Y_RNA
Gene Expression	CH17-264B6.6
Gene Expression	CH17-264B6.1
Gene Expression	SPDYE11
Gene Expression	CH17-264B6.3
Gene Expression	Y_RNA
Gene Expression	SPDYE9
Gene Expression	PMS2P6
Gene Expression	Y_RNA
Gene Expression	SPDYE10P
Gene Expression	GTF2IP4
Gene Expression	PHBP5
Gene Expression	NCF1B
Gene Expression	GTF2IRD2P1
Gene Expression	POM121B
Gene Expression	NSUN5
Gene Expression	TRIM50
Gene Expression	RP11-483G21.3
Gene Expression	FKBP6
Gene Expression	RNU6-1080P
Gene Expression	Y_RNA
Gene Expression	FZD9
Gene Expression	BAZ1B
Gene Expression	RNU6-1198P
Gene Expression	BCL7B
Gene Expression	TBL2
Gene Expression	MLXIPL
Gene Expression	CTA-315H11.2
Gene Expression	VPS37D
Gene Expression	DNAJC30
Gene Expression	BUD23
Gene Expression	STX1A
Gene Expression	MIR4284
Gene Expression	RN7SL265P
Gene Expression	ABHD11-AS1
Gene Expression	ABHD11
Gene Expression	CLDN3
Gene Expression	CLDN4
Gene Expression	METTL27
Gene Expression	TMEM270
Gene Expression	RP11-731K22.1
Gene Expression	ELN
Gene Expression	ELN-AS1
Gene Expression	LIMK1
Gene Expression	EIF4H
Gene Expression	MIR590
Gene Expression	LAT2
Gene Expression	RFC2
Gene Expression	CTA-270D13.1
Gene Expression	CLIP2
Gene Expression	GTF2IRD1
Gene Expression	RNA5SP233
Gene Expression	RP5-1186P10.2
Gene Expression	RP5-1186P10.1
Gene Expression	GTF2I
Gene Expression	AC083884.8
Gene Expression	PHBP15
Gene Expression	NCF1
Gene Expression	GTF2IRD2
Gene Expression	STAG3L2
Gene Expression	PMS2P5
Gene Expression	Y_RNA
Gene Expression	SPDYE12P
Gene Expression	CASTOR2
Gene Expression	RCC1L
Gene Expression	Metazoa_SRP
Gene Expression	GTF2IRD2B
Gene Expression	NCF1C
Gene Expression	GTF2IP1
Gene Expression	PHBP6
Gene Expression	AC004878.2
Gene Expression	AC004878.8
Gene Expression	CH17-232I21.1
Gene Expression	SPDYE13
Gene Expression	PMS2P10
Gene Expression	Y_RNA
Gene Expression	SPDYE14
Gene Expression	PMS2P6
Gene Expression	Y_RNA
Gene Expression	SPDYE15
Gene Expression	PMS2P2
Gene Expression	Y_RNA
Gene Expression	STAG3L1
Gene Expression	Y_RNA
Gene Expression	AC006014.8
Gene Expression	TRIM73
Gene Expression	NSUN5P1
Gene Expression	POM121C
Gene Expression	AC006014.7
Gene Expression	SPDYE5
Gene Expression	PMS2P3
Gene Expression	Y_RNA
Gene Expression	HIP1
Gene Expression	CTB-139P11.2
Gene Expression	CCL26
Gene Expression	CCL24
Gene Expression	AC005102.1
Gene Expression	RHBDD2
Gene Expression	POR
Gene Expression	MIR4651
Gene Expression	RPL7L1P3
Gene Expression	SNORA14A
Gene Expression	TMEM120A
Gene Expression	STYXL1
Gene Expression	RP11-229D13.3
Gene Expression	MDH2
Gene Expression	AC005077.14
Gene Expression	RNU6-863P
Gene Expression	GTF2IP7
Gene Expression	AC005077.7
Gene Expression	AC005077.8
Gene Expression	AC005077.5
Gene Expression	SRRM3
Gene Expression	HSPB1
Gene Expression	YWHAG
Gene Expression	PPIAP81
Gene Expression	SSC4D
Gene Expression	ZP3
Gene Expression	DTX2
Gene Expression	FDPSP2
Gene Expression	AC007078.4
Gene Expression	UPK3B
Gene Expression	AC004980.8
Gene Expression	Y_RNA
Gene Expression	AC004980.9
Gene Expression	SPDYE16
Gene Expression	AC004980.7
Gene Expression	POMZP3
Gene Expression	AC004980.10
Gene Expression	RP4-799O8.1
Gene Expression	AC007003.1
Gene Expression	DTX2P1-UPK3BP1-PMS2P11
Gene Expression	FDPSP7
Gene Expression	AC005522.7
Gene Expression	DTX2P1
Gene Expression	UPK3BP1
Gene Expression	PMS2P11
Gene Expression	Y_RNA
Gene Expression	SPDYE17
Gene Expression	PMS2P9
Gene Expression	Y_RNA
Gene Expression	RP11-467H10.2
Gene Expression	SPDYE18
Gene Expression	AC007000.10
Gene Expression	FAM185BP
Gene Expression	RP11-467H10.1
Gene Expression	CCDC146
Gene Expression	FGL2
Gene Expression	AC073635.5
Gene Expression	GSAP
Gene Expression	RP5-899E9.1
Gene Expression	GCNT1P5
Gene Expression	RP5-899E9.2
Gene Expression	PTPN12
Gene Expression	APTR
Gene Expression	RSBN1L
Gene Expression	TMEM60
Gene Expression	PHTF2
Gene Expression	Y_RNA
Gene Expression	DDX3ILA1
Gene Expression	MAGI2
Gene Expression	RP4-587D13.1
Gene Expression	RP4-587D13.2
Gene Expression	RPL13AP17
Gene Expression	RP11-538D15.1
Gene Expression	AC007237.2
Gene Expression	MAGI2-AS1
Gene Expression	MAGI2-AS2
Gene Expression	RNU6-337P
Gene Expression	AC006355.3
Gene Expression	RP5-1093G23.1
Gene Expression	RP11-791J18.1
Gene Expression	RNU6-530P
Gene Expression	AC004945.1
Gene Expression	MAGI2-AS3
Gene Expression	NUP35P2
Gene Expression	RNA5SP234
Gene Expression	RP11-54E21.1
Gene Expression	GNAI1
Gene Expression	RNU6-849P
Gene Expression	RPL10P11
Gene Expression	RN7SL869P
Gene Expression	AC003988.1
Gene Expression	AC004862.6
Gene Expression	RN7SL35P
Gene Expression	CD36
Gene Expression	SNRPBP1
Gene Expression	GNAT3
Gene Expression	AC073850.6
Gene Expression	SEMA3C
Gene Expression	RP5-1136A10.1
Gene Expression	AC005008.2
Gene Expression	AC005008.3
Gene Expression	AC004866.1
Gene Expression	AC004866.3
Gene Expression	EIF4EP4
Gene Expression	AC010091.1
Gene Expression	DDX43P3
Gene Expression	HGF
Gene Expression	CACNA2D1
Gene Expression	CACNA2D1-AS1
Gene Expression	MTHFD2P5
Gene Expression	AC004006.2
Gene Expression	PCLO
Gene Expression	RNA5SP235
Gene Expression	AC079799.2
Gene Expression	SEMA3E
Gene Expression	RP11-665O4.1
Gene Expression	AC079987.2
Gene Expression	RAD23BP2
Gene Expression	SEMA3A
Gene Expression	RPL7P30
Gene Expression	AC003984.1
Gene Expression	AC093716.1
Gene Expression	HMGN2P11
Gene Expression	AC074183.3
Gene Expression	AC074183.4
Gene Expression	HNRNPA1P8
Gene Expression	SEMA3D
Gene Expression	HSPA8P16
Gene Expression	DYNLL1P7
Gene Expression	LINC00972
Gene Expression	AC092013.1
Gene Expression	SOCS5P1
Gene Expression	GRM3
Gene Expression	AC005009.1
Gene Expression	GRM3-AS1
Gene Expression	ELAPOR2
Gene Expression	CTA-254O6.1
Gene Expression	AC005076.5
Gene Expression	DMTF1
Gene Expression	ENSG10010136737.1
Gene Expression	TMEM243
Gene Expression	Y_RNA
Gene Expression	TP53TG1
Gene Expression	ENSG10010136138.1
Gene Expression	ENSG10010136650.1
Gene Expression	CROT
Gene Expression	ABCB4
Gene Expression	ABCB1
Gene Expression	HNRNPA1P9
Gene Expression	RUNDC3B
Gene Expression	SLC25A40
Gene Expression	DBF4
Gene Expression	ADAM22
Gene Expression	SRI
Gene Expression	SRI-AS1
Gene Expression	AC003991.3
Gene Expression	STEAP4
Gene Expression	AC002127.4
Gene Expression	EIF4A1P13
Gene Expression	ENSG10010137057.1
Gene Expression	CTA-326K9.1
Gene Expression	AC002069.6
Gene Expression	KPNA2P2
Gene Expression	PQLC1P1
Gene Expression	EEF1A1P28
Gene Expression	AC002127.2
Gene Expression	ZNF804B
Gene Expression	TEX47
Gene Expression	AC002383.2
Gene Expression	RNU6-274P
Gene Expression	STEAP2-AS1
Gene Expression	RP5-1121E10.2
Gene Expression	DPY19L2P4
Gene Expression	STEAP1
Gene Expression	STEAP2
Gene Expression	CFAP69
Gene Expression	Y_RNA
Gene Expression	AC002064.4
Gene Expression	AC002064.5
Gene Expression	FAM237B
Gene Expression	GTPBP10
Gene Expression	AC002064.7
Gene Expression	CLDN12
Gene Expression	CTB-13L3.1
Gene Expression	CDK14
Gene Expression	PTTG1IP2
Gene Expression	AC002456.2
Gene Expression	TVP23CP1
Gene Expression	CTB-98M4.1
Gene Expression	PTP4A1P3
Gene Expression	FZD1
Gene Expression	RP11-115N4.1
Gene Expression	NIPA2P1
Gene Expression	RP11-142A5.1
Gene Expression	CTB-111F10.1
Gene Expression	MTERF1
Gene Expression	CTB-104F4.3
Gene Expression	AKAP9
Gene Expression	CYP51A1
Gene Expression	CTB-161K23.4
Gene Expression	CTB-161K23.3
Gene Expression	CYP51A1-AS1
Gene Expression	LRRD1
Gene Expression	KRIT1
Gene Expression	AC000120.7
Gene Expression	Y_RNA
Gene Expression	MIR1285-1
Gene Expression	ANKIB1
Gene Expression	TMBIM7P
Gene Expression	CTB-10G5.1
Gene Expression	GATAD1
Gene Expression	AC007566.10
Gene Expression	ERVW-1
Gene Expression	PEX1
Gene Expression	RBM48
Gene Expression	RP5-1099C19.2
Gene Expression	FAM133B
Gene Expression	CDK6
Gene Expression	CTB-85C5.1
Gene Expression	CTB-85C5.2
Gene Expression	RNU6-10P
Gene Expression	CDK6-AS1
Gene Expression	RN7SL7P
Gene Expression	SAMD9
Gene Expression	SAMD9L
Gene Expression	HEPACAM2
Gene Expression	VPS50
Gene Expression	CALCR
Gene Expression	MIR653
Gene Expression	MIR489
Gene Expression	GNGT1
Gene Expression	AC002075.4
Gene Expression	MIR4652
Gene Expression	AC002075.3
Gene Expression	NDUFAF4P2
Gene Expression	TFPI2
Gene Expression	TFPI2-DT
Gene Expression	GS1-345D13.1
Gene Expression	GNG11
Gene Expression	RP11-455I9.1
Gene Expression	BET1
Gene Expression	BET1-AS1
Gene Expression	AC003092.1
Gene Expression	AC003092.2
Gene Expression	COL1A2-AS1
Gene Expression	GS1-56H18.2
Gene Expression	COL1A2
Gene Expression	RNU6-1328P
Gene Expression	CASD1
Gene Expression	SGCE
Gene Expression	PEG10
Gene Expression	RPS3AP25
Gene Expression	RNU6-956P
Gene Expression	ATP5PBP2
Gene Expression	GRPEL2P3
Gene Expression	RN7SKP129
Gene Expression	ARF1P1
Gene Expression	PPP1R9A
Gene Expression	HINT1P2
Gene Expression	AC002429.4
Gene Expression	PPP1R9A-AS1
Gene Expression	RNU4-16P
Gene Expression	PON1
Gene Expression	AC004022.7
Gene Expression	AC004022.8
Gene Expression	PON3
Gene Expression	PON2
Gene Expression	GS1-293C5.1
Gene Expression	AC004012.1
Gene Expression	ASB4
Gene Expression	GS1-306C12.1
Gene Expression	AC002451.3
Gene Expression	PDK4
Gene Expression	DYNC1I1
Gene Expression	GS1-25M2.1
Gene Expression	SLC25A13
Gene Expression	MIR591
Gene Expression	AC096775.2
Gene Expression	RP11-440E5.1
Gene Expression	RNU6-532P
Gene Expression	RNU6-364P
Gene Expression	RNU7-188P
Gene Expression	SEM1
Gene Expression	MARK2P10
Gene Expression	RN7SL252P
Gene Expression	DLX6-AS1
